ID,Cluster,coordinate1,coordinate2
4447,1,204543.000000,349831.000000
4442,1,212678.000000,348330.000000
4440,1,208169.000000,348713.000000
4430,1,210181.000000,351811.000000
4429,1,207148.000000,349857.000000
4426,1,213217.000000,349275.000000
4419,1,211766.000000,349068.000000
4418,1,213053.000000,350677.000000
4416,1,213659.000000,349559.000000
4411,1,210390.000000,348655.000000
4409,1,211172.000000,350753.000000
4407,1,211891.000000,348412.000000
4396,1,209668.000000,348659.000000
4395,1,212125.000000,350424.000000
4391,1,205694.000000,348944.000000
4390,1,208469.000000,348299.000000
4380,1,210568.000000,349662.000000
4378,1,206325.000000,351543.000000
4374,1,209657.000000,349212.000000
4363,1,211126.000000,351318.000000
4362,1,210878.000000,349872.000000
4356,1,213067.000000,351062.000000
4350,1,207579.000000,348328.000000
4339,1,207837.000000,351581.000000
4325,1,210434.000000,350741.000000
4324,1,208212.000000,351374.000000
4317,1,213958.000000,351230.000000
4310,1,209450.000000,351464.000000
4308,1,209063.000000,349865.000000
4306,1,212395.000000,350872.000000
4295,1,215262.000000,350110.000000
4286,1,211313.000000,351775.000000
4279,1,210870.000000,348890.000000
4271,1,207134.000000,351113.000000
4268,1,211741.000000,349191.000000
4264,1,213985.000000,348478.000000
5997,1,211726.000000,349237.000000
4256,1,211114.000000,350369.000000
5995,1,209161.000000,349632.000000
4254,1,215156.000000,351802.000000
5993,1,206942.000000,350450.000000
4252,1,210737.000000,349507.000000
4244,1,215099.000000,351722.000000
5972,1,212460.000000,350151.000000
4231,1,212196.000000,350633.000000
4222,1,218717.000000,348238.000000
4218,1,208419.000000,348348.000000
5948,1,208968.000000,351163.000000
4207,1,204552.000000,351677.000000
5937,1,207399.000000,351018.000000
4196,1,208683.000000,349078.000000
5934,1,212742.000000,350992.000000
4193,1,208265.000000,349412.000000
4184,1,213304.000000,349499.000000
4177,1,202287.000000,351420.000000
4176,1,210034.000000,350399.000000
4174,1,210018.000000,350123.000000
5912,1,210085.000000,351001.000000
4171,1,217298.000000,348508.000000
5911,1,207467.000000,348867.000000
4170,1,213055.000000,351568.000000
4163,1,209127.000000,351247.000000
4158,1,208998.000000,348911.000000
4156,1,209134.000000,349261.000000
5888,1,206761.000000,351630.000000
4147,1,207108.000000,350505.000000
4144,1,210753.000000,351191.000000
2000,2,150947.000000,345974.000000
1999,2,149602.000000,343837.000000
1998,2,148264.000000,342822.000000
1997,2,152460.000000,353001.000000
1996,2,156400.000000,347239.000000
1995,2,144821.000000,349853.000000
1994,2,154319.000000,351765.000000
1993,2,151497.000000,348108.000000
1992,2,149320.000000,356663.000000
1991,2,149663.000000,349317.000000
1990,2,148236.000000,351707.000000
1989,2,153039.000000,346011.000000
1988,2,156073.000000,352604.000000
1987,2,148031.000000,348284.000000
1986,2,159406.000000,350991.000000
1985,2,148452.000000,353066.000000
1984,2,147500.000000,349245.000000
1983,2,153007.000000,349374.000000
1982,2,150590.000000,348426.000000
1981,2,149154.000000,348408.000000
1980,2,146537.000000,352785.000000
1979,2,147869.000000,349798.000000
1978,2,151901.000000,344677.000000
1977,2,151327.000000,347861.000000
1976,2,153269.000000,346827.000000
1975,2,152775.000000,356238.000000
1974,2,152199.000000,351005.000000
1973,2,148817.000000,352733.000000
1972,2,151175.000000,345065.000000
1971,2,152019.000000,351543.000000
1970,2,143362.000000,351477.000000
1969,2,153373.000000,349936.000000
1968,2,149123.000000,347731.000000
1967,2,155866.000000,350467.000000
1966,2,151740.000000,350601.000000
1965,2,153568.000000,352498.000000
1964,2,148340.000000,344629.000000
1963,2,149276.000000,356916.000000
1962,2,149177.000000,351817.000000
1961,2,147845.000000,350599.000000
1960,2,147035.000000,350441.000000
1959,2,150024.000000,348165.000000
1958,2,147294.000000,344401.000000
1957,2,153477.000000,349557.000000
1956,2,147538.000000,350639.000000
1955,2,150746.000000,350056.000000
1954,2,143404.000000,350354.000000
1953,2,151824.000000,350835.000000
1952,2,147877.000000,351298.000000
1951,2,147014.000000,345295.000000
1950,2,146325.000000,356527.000000
1949,2,145731.000000,349498.000000
1948,2,148028.000000,347951.000000
1947,2,155169.000000,352072.000000
1946,2,151919.000000,352327.000000
1945,2,149482.000000,344758.000000
1944,2,150943.000000,353612.000000
1943,2,152492.000000,350108.000000
1942,2,148809.000000,343333.000000
1941,2,147267.000000,340855.000000
1940,2,151596.000000,350071.000000
1939,2,145158.000000,346255.000000
1938,2,152846.000000,352202.000000
1937,2,152337.000000,347193.000000
1936,2,151267.000000,347544.000000
1935,2,146457.000000,350970.000000
1934,2,150533.000000,351068.000000
1933,2,148582.000000,342927.000000
1932,2,154266.000000,355147.000000
1931,2,155076.000000,346341.000000
1930,2,150452.000000,352489.000000
1929,2,148803.000000,347915.000000
1928,2,150437.000000,354233.000000
1927,2,152852.000000,347466.000000
1926,2,152940.000000,356208.000000
1925,2,145095.000000,347443.000000
1924,2,148582.000000,349508.000000
1923,2,143512.000000,345629.000000
1922,2,148495.000000,355491.000000
1921,2,148403.000000,352765.000000
1920,2,152066.000000,347764.000000
1919,2,153476.000000,345743.000000
1918,2,154099.000000,351239.000000
1917,2,151030.000000,355261.000000
1916,2,151217.000000,348799.000000
1915,2,146890.000000,355061.000000
1914,2,150569.000000,353778.000000
1913,2,147107.000000,353204.000000
1912,2,153616.000000,346745.000000
1911,2,152348.000000,352394.000000
1910,2,153568.000000,355502.000000
1909,2,150334.000000,346370.000000
1908,2,148323.000000,353747.000000
1907,2,149605.000000,350564.000000
1906,2,147925.000000,350962.000000
1905,2,151615.000000,351968.000000
1904,2,148649.000000,351633.000000
1903,2,150301.000000,349806.000000
1902,2,154363.000000,356450.000000
1901,2,154594.000000,348810.000000
1900,2,147898.000000,349446.000000
1899,2,150153.000000,346386.000000
1898,2,147290.000000,345844.000000
1897,2,147822.000000,345552.000000
1896,2,153129.000000,351974.000000
1895,2,153133.000000,348367.000000
1894,2,151709.000000,352047.000000
1893,2,151585.000000,352103.000000
1892,2,147779.000000,344583.000000
1891,2,152101.000000,348882.000000
1890,2,148766.000000,350160.000000
1889,2,143361.000000,345638.000000
1888,2,146129.000000,349203.000000
1887,2,146305.000000,343994.000000
1886,2,150860.000000,353163.000000
1885,2,149296.000000,351335.000000
1884,2,148454.000000,344328.000000
1883,2,149488.000000,353706.000000
1882,2,147120.000000,346571.000000
1881,2,146993.000000,346001.000000
1880,2,150912.000000,351757.000000
1879,2,144168.000000,349794.000000
1878,2,145040.000000,344885.000000
1877,2,152754.000000,351985.000000
1876,2,145656.000000,351507.000000
1875,2,149502.000000,346438.000000
1874,2,153926.000000,345396.000000
1873,2,148331.000000,349173.000000
1872,2,151939.000000,351535.000000
1871,2,150670.000000,352563.000000
1870,2,151311.000000,349712.000000
1869,2,157338.000000,350599.000000
1868,2,153879.000000,355624.000000
1867,2,159988.000000,351695.000000
1866,2,150835.000000,354083.000000
1865,2,149600.000000,349763.000000
1864,2,147414.000000,348996.000000
1863,2,152595.000000,350427.000000
1862,2,153503.000000,347142.000000
1861,2,152891.000000,348087.000000
1860,2,149960.000000,354123.000000
1859,2,152033.000000,356884.000000
1858,2,146404.000000,351516.000000
1857,2,154778.000000,348095.000000
1856,2,153174.000000,353459.000000
1855,2,150554.000000,349933.000000
1854,2,153479.000000,356719.000000
1853,2,145080.000000,353444.000000
1852,2,148225.000000,342892.000000
1851,2,148166.000000,350486.000000
1850,2,151846.000000,351077.000000
1849,2,146262.000000,347898.000000
1848,2,152412.000000,353795.000000
1847,2,151831.000000,347268.000000
1846,2,152556.000000,342884.000000
1845,2,151370.000000,345947.000000
1844,2,145242.000000,349160.000000
1843,2,147210.000000,353655.000000
1842,2,152161.000000,355205.000000
1841,2,152117.000000,352378.000000
1840,2,145507.000000,347050.000000
1839,2,152474.000000,347512.000000
1838,2,149784.000000,353166.000000
1837,2,145205.000000,350833.000000
1836,2,151907.000000,349817.000000
1835,2,149240.000000,351130.000000
1834,2,147317.000000,353707.000000
1833,2,148607.000000,347063.000000
1832,2,150161.000000,348512.000000
1831,2,153192.000000,349241.000000
1830,2,149200.000000,352549.000000
1829,2,146866.000000,343389.000000
1828,2,151649.000000,355646.000000
1827,2,140285.000000,352908.000000
1826,2,146601.000000,345318.000000
1825,2,145200.000000,349645.000000
1824,2,152518.000000,345770.000000
1823,2,149312.000000,352625.000000
1822,2,151454.000000,355136.000000
1821,2,150873.000000,354998.000000
1820,2,147387.000000,352803.000000
1819,2,148848.000000,352411.000000
1818,2,152823.000000,350400.000000
1817,2,149522.000000,345248.000000
1816,2,150619.000000,353894.000000
1815,2,150632.000000,354423.000000
1814,2,145519.000000,349363.000000
1813,2,152732.000000,343546.000000
1812,2,151949.000000,344753.000000
1811,2,149452.000000,352025.000000
1810,2,148922.000000,344525.000000
1809,2,153034.000000,346797.000000
1808,2,150375.000000,352361.000000
1807,2,146129.000000,347229.000000
1806,2,148406.000000,353721.000000
1805,2,149890.000000,354504.000000
1804,2,153406.000000,350653.000000
1803,2,153912.000000,348213.000000
1802,2,152477.000000,356984.000000
1801,2,148570.000000,347062.000000
1800,2,151152.000000,355101.000000
1799,2,145726.000000,347326.000000
1798,2,148243.000000,352270.000000
1797,2,146833.000000,348349.000000
1796,2,149787.000000,344068.000000
1795,2,149482.000000,346202.000000
1794,2,153450.000000,348388.000000
1793,2,148546.000000,348619.000000
1792,2,144583.000000,350248.000000
1791,2,149661.000000,351682.000000
1790,2,146349.000000,345838.000000
1789,2,143462.000000,351193.000000
1788,2,152338.000000,348302.000000
1787,2,157103.000000,350885.000000
1786,2,144893.000000,355414.000000
1785,2,149510.000000,349831.000000
1784,2,146065.000000,349903.000000
1783,2,145379.000000,347808.000000
1782,2,146291.000000,342997.000000
1781,2,146033.000000,353098.000000
1780,2,150485.000000,344842.000000
1779,2,150561.000000,350402.000000
1778,2,153316.000000,346164.000000
1777,2,152261.000000,351575.000000
1776,2,149192.000000,352894.000000
1775,2,152554.000000,351248.000000
1774,2,151112.000000,351520.000000
1773,2,151280.000000,353718.000000
1772,2,149191.000000,351319.000000
1771,2,149793.000000,351600.000000
1770,2,155633.000000,350513.000000
1769,2,154098.000000,348281.000000
1768,2,149648.000000,348732.000000
1767,2,153107.000000,344100.000000
1766,2,153422.000000,353325.000000
1765,2,149168.000000,352535.000000
1764,2,151145.000000,349643.000000
1763,2,154092.000000,348446.000000
1762,2,149211.000000,355547.000000
1761,2,155007.000000,351028.000000
1760,2,146690.000000,350635.000000
1759,2,149260.000000,349307.000000
1758,2,149425.000000,347106.000000
1757,2,153677.000000,351562.000000
1756,2,149521.000000,349957.000000
1755,2,142953.000000,352847.000000
1754,2,145206.000000,345302.000000
1753,2,146873.000000,345316.000000
1752,2,146442.000000,351678.000000
1751,2,150893.000000,345974.000000
1750,2,147935.000000,346178.000000
1749,2,147022.000000,348674.000000
1748,2,149751.000000,349769.000000
1747,2,145051.000000,345703.000000
1746,2,151426.000000,355880.000000
1745,2,147820.000000,346408.000000
1744,2,152376.000000,354940.000000
1743,2,150217.000000,350232.000000
1742,2,149637.000000,357153.000000
1741,2,150694.000000,352887.000000
919,2,151662.000000,349129.000000
920,2,154817.000000,351011.000000
921,2,155687.000000,358550.000000
922,2,149630.000000,357180.000000
923,2,148987.000000,345750.000000
924,2,152585.000000,348767.000000
925,2,151550.000000,353262.000000
926,2,152420.000000,343719.000000
927,2,152461.000000,354160.000000
928,2,145319.000000,348540.000000
929,2,151709.000000,354574.000000
930,2,149711.000000,347203.000000
931,2,147596.000000,346857.000000
932,2,147807.000000,357063.000000
933,2,154052.000000,352255.000000
934,2,147439.000000,348769.000000
935,2,146089.000000,346359.000000
936,2,150679.000000,353540.000000
937,2,156359.000000,351712.000000
938,2,150081.000000,342885.000000
939,2,150975.000000,347255.000000
940,2,147033.000000,359048.000000
941,2,155294.000000,350492.000000
942,2,150395.000000,343748.000000
943,2,151676.000000,347374.000000
944,2,146989.000000,348378.000000
945,2,152701.000000,352456.000000
946,2,151231.000000,349611.000000
947,2,146344.000000,349954.000000
948,2,150126.000000,349956.000000
949,2,148575.000000,346836.000000
950,2,150345.000000,353725.000000
951,2,149208.000000,348771.000000
952,2,149399.000000,348482.000000
953,2,146734.000000,350287.000000
954,2,148978.000000,349687.000000
955,2,152424.000000,348601.000000
956,2,155517.000000,350952.000000
957,2,146330.000000,356281.000000
958,2,157518.000000,352455.000000
959,2,154826.000000,348421.000000
960,2,150533.000000,347317.000000
961,2,149048.000000,349153.000000
962,2,147791.000000,344820.000000
963,2,152633.000000,356008.000000
964,2,147803.000000,350423.000000
965,2,148539.000000,346193.000000
966,2,152794.000000,350659.000000
967,2,151379.000000,345596.000000
968,2,152836.000000,352116.000000
969,2,151596.000000,349589.000000
970,2,148732.000000,350005.000000
971,2,148375.000000,350976.000000
972,2,152518.000000,352938.000000
973,2,147878.000000,347240.000000
974,2,153753.000000,345759.000000
975,2,152500.000000,349923.000000
976,2,150910.000000,347502.000000
977,2,150010.000000,351338.000000
978,2,151156.000000,344280.000000
979,2,161152.000000,353817.000000
980,2,149644.000000,350928.000000
981,2,145078.000000,346010.000000
982,2,156056.000000,349607.000000
983,2,151929.000000,352829.000000
984,2,147951.000000,357430.000000
985,2,158277.000000,349723.000000
986,2,151742.000000,354522.000000
987,2,150930.000000,347385.000000
988,2,147540.000000,350405.000000
989,2,146632.000000,349010.000000
990,2,144408.000000,350511.000000
991,2,148663.000000,348299.000000
992,2,146670.000000,345195.000000
993,2,152048.000000,349353.000000
994,2,148996.000000,351283.000000
995,2,155594.000000,348967.000000
996,2,154777.000000,349898.000000
997,2,150519.000000,351317.000000
998,2,149106.000000,351607.000000
999,2,153643.000000,348056.000000
1000,2,146374.000000,348793.000000
1001,2,152130.000000,352952.000000
1002,2,147884.000000,350829.000000
1003,2,148734.000000,345632.000000
1004,2,147876.000000,354658.000000
1005,2,151820.000000,348242.000000
1006,2,147539.000000,347556.000000
1007,2,146637.000000,345184.000000
1008,2,151749.000000,349830.000000
1009,2,148661.000000,349543.000000
1010,2,151143.000000,349099.000000
1011,2,148887.000000,347247.000000
1012,2,150852.000000,344860.000000
1013,2,141890.000000,358668.000000
1014,2,151473.000000,354870.000000
1015,2,155861.000000,349457.000000
1016,2,153287.000000,349967.000000
1017,2,152881.000000,351417.000000
1018,2,149242.000000,349886.000000
1019,2,150572.000000,348263.000000
1020,2,150772.000000,353016.000000
1021,2,150305.000000,346449.000000
1022,2,147374.000000,355896.000000
1023,2,148886.000000,344341.000000
1024,2,149447.000000,348927.000000
1025,2,148480.000000,352594.000000
1026,2,152646.000000,350636.000000
1027,2,158027.000000,346073.000000
1028,2,145815.000000,352482.000000
1029,2,150406.000000,350554.000000
1030,2,145439.000000,346981.000000
1031,2,154119.000000,351682.000000
1032,2,154459.000000,352825.000000
1033,2,144743.000000,356347.000000
1034,2,156146.000000,350320.000000
1035,2,146570.000000,348731.000000
1036,2,150717.000000,348483.000000
1037,2,153475.000000,344284.000000
1038,2,150465.000000,351687.000000
1039,2,157260.000000,344262.000000
1040,2,158704.000000,350021.000000
1041,2,150437.000000,349178.000000
1042,2,143969.000000,352056.000000
1043,2,148846.000000,341165.000000
1044,2,147318.000000,352620.000000
1045,2,147582.000000,348124.000000
1046,2,146434.000000,345575.000000
1047,2,150247.000000,349997.000000
1048,2,156662.000000,351400.000000
1049,2,147736.000000,348439.000000
1050,2,149113.000000,345288.000000
1051,2,153689.000000,354165.000000
1052,2,153835.000000,351004.000000
1053,2,151535.000000,347929.000000
1054,2,153245.000000,354152.000000
1055,2,152753.000000,351431.000000
1056,2,148793.000000,345891.000000
1057,2,151356.000000,352090.000000
1058,2,149054.000000,344256.000000
